Country name,Population,Income group,WHO Region,GRSSR participation 2009,GRSSR participation 2013,GRSSR participation 2013,GRSSR participation 2015,GRSSR participation 2018,GRSSR participation 2013,GRSSR participation 2013,Reported fatalities,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated road traffic fatalities,Lower bound WHO-estimated road traffic fatalities,Upper bound WHO-estimated road traffic fatalities,Year WHO-estimated road traffic fatalities,WHO-estimated rate per 100 000 population,National law on universal access to emergency care,emergency care access legislation not validated,National law guaranteeing free-of-charge access to rehabilitative care for all injured,Access to rehab care legislation not validated,National law guaranteeing free-of-charge access to psychological services to road crash victims and their families,Psychological care access legislation not validated,National good Samaritan law,Good Samaritan law not validated,National emergency care access number,National target for time between serious crash and initial provision of professional emergency care,Year by National target for time between serious crash and initial provision of professional emergency care (year),Total paved kilometres (year),Year total paved kilometres,"Presence of technical standards for new roads that take account of all road-user safety, or align with relevant UN Conventions and regulate compliance with them",On roads technical standards country adheres to corresponding UN or equivalent international safety regulation,Presence of systematic approaches to assess/audit new roads,National law requiring a formal road safety inspection/assessment,Legislation on road inspection/assessment not validated,Target for roads to meet technical safety standards for all users,Year by target for roads to meet technical safety standards for all users (year),Investments to upgrade high risk locations,Total registered vehicles,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles,Powered 2- and 3-wheelers,Heavy trucks,Buses,Other,Legislation on periodic vehicle technical inspection,On VTI country adheres to corresponding UN or equivalent international safety regulation,On VTI corresponding EU regulation mandatory for country.,Year total registered vehicles,Presence of high-quality safety standards for used-vehicle imports/exports 2,National law on front and side impact protection,On front and side impact protection country adheres to corresponding UN or equivalent international safety regulation,On front and side impact protection corresponding EU regulation mandatory for country.,Front and side impact protection legislation not validated,National law on seat belt and seat belt anchorages,Country adheres to corresponding UN or equivalent international safety regulation,Corresponding EU regulation mandatory for country.,National law on electronic stability control,On ESC country adheres to corresponding UN or equivalent international safety regulation,On ESC corresponding EU regulation mandatory for country.,National law on pedestrian protection,On pedestrian protection country adheres to corresponding UN or equivalent international safety regulation,On pedestrian protection corresponding EU regulation mandatory for country.,National law on motorcycle anti-lock braking systems,On ABS country adheres to corresponding UN or equivalent international safety regulation,On ABS corresponding EU regulation mandatory for country.,Government vehicle procurement practices include safety prerequisites,Presence of strategies to promote alternatives to individuals' use of powered vehicles,National road safety strategy,Fatality reduction target,Year by fatality reduction target,Non fatal reduction target (year),Year by non fatal reduction target,Funding to implement strategy,National legislation mandating third-party liability insurance for powered vehicles,Insurance legislation not validated,National law on driving time and rest periods for professional drivers,On driving time legislation country adheres to corresponding UN or equivalent international safety regulation,CP_109_FN66,On driving time legislation  not validated,Adhesion to at least one of the 7 UN core vehicle regulations,Adherence to one or more of the 7 UN road safety conventions,Presence of national lead agency to implement  national road safety action plan,Presence of agencies that  coordinate pre‐hospital and emergency medical services,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Speed legislation not validated,National law setting a speed limit,Maximum urban speed limit,Maximum rural speed limit,Maximum motorway speed limit,Local authorities can modify limits,Presence of targets to reduce speeds nationally,Year by targets to reduce speeds nationally,Available types of enforcement,Legislation on drink driving,Drink an drive legislation not validated,Alcohol consumption prohibited in country,National law on drink-driving,BAC limit – general population,BAC limit – young or novice drivers,Presence of targets to reduce driving after drinking nationally (year),Year by targets to reduce driving after drinking nationally,Random breath testing carried out,Testing carried out in case of fatal crash,Legislation on drug driving,Drug and diving legislation not validated,Legislation on distracted driving (mobile phones) while driving,Distracted driving legislation not validated,Ban on mobile phone use (Hand held),Ban on mobile phone use (Hand free),Presence of targets to reduce distracted driving nationally,Year by targets to reduce distracted driving nationally (year),Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Helmet legislation not validated,National motorcycle helmet law,Legislation requires helmet fastening,Legislation applies to drivers and passengers,Legislation applies to all road types,Legislation applies to all engine types,Legislation refers to and/or specifies helmet standard,Helmet standard adheres to corresponding UN or equivalent international safety regulation,Helmet standard corresponding EU regulation mandatory for country.,Presence of targets to increase helmet use,Year by target to increase helmet use,Helmet wearing rate (%Driver),Helmet wearing rate (% Passenger),Minimum age/height children are allowed as passengers on motorcycles nationally,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Seat belt legislation not validated,National seat-belt law,Legislation applies to front and rear seat occupants,Presence of targets to increase seat belt use,Year by target to increase seat belt use (year),Seat-belt wearing rate  (% Drivers),Seat-belt wearing rate (% front seat occupants),Seat-belt wearing rate  (% rear seat occupants),Legislation requiring the use of child safety restraint systems that meet appropriate standards,CRS legislation not validated,National child restraints use law,Children seated in front seat,Age or height specified for children requiring child restraint,Child restraint standard referred to and/or specified,CRS standard adheres to corresponding UN or equivalent international safety regulation,CRS standard corresponding EU regulation mandatory for country.,Presence of targets to increase child safety restraint use,Year by targets to increase child safety restraint use,Civil Registration and Vital Statistics level,Evolution of frequency and distribution of journeys by modal type,Speeding violations and speeding‐related injuries and fatalities,Driving under the influence of alcohol or drugs  and related road traffic‐related fatalities and injuries,Seat belt  and child-restraint systems use,Powered 2- and 3- wheeler helmet use,Mobile phone use while driving,Evolution of population,Evolution of income group,Evolution of reported fatalities,Evolution of WHO-estimated fatalities,Evolution of WHO-estimated fatality rate,Evolution of presence of systematic approaches to assess/audit new roads,Evolution of investments to upgrade high risk locations,Evolution of total registered vehicles,Evolution of cars and 4-wheeled light vehicles,Evolution of powered 2- and 3-wheelers,Evolution of heavy trucks,Evolution of buses,Evolution of other,Evolution of national emergency care access number,Evolution of strategies to promote alternatives to individuals' use of powered vehicles,Evolution of National road safety strategy,Evolution of fatality reduction target,Evolution of non fatal reduction target,Evolution of national lead agency to implement  national road safety action plan,Evolution Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Evolution of national law setting a speed limit,Evolution of maximum urban speed limit,Evolution of maximum rural speed limit,Evolution of maximum motorway speed limit,Evolution of whether local authorities can modify limits,Evolution of available types of enforcement,Evolution of legislation on drink driving,Evolution of national law on drink-driving,Evolution of BAC limit – general population,Evolution of BAC limit – young or novice drivers,Evolution of Random breath testing carried out,Evolution of Testing carried out in case of fatal crash,Evolution of Legislation on drug driving,Evolution of Legislation on distracted driving (mobile phones) while driving,Evolution on ban on mobile phone use,Evolution of Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Evolution of National motorcycle helmet law,Evolution of presence of targets to reduce driving after drinking nationally,Evolution of legislation applies to drivers and passengers,Evolution of legislation applies to all road types,Evolution of legislation applies to all engine types,Evolution of legislation refers to and/or specifies helmet standard,Evolution of Helmet wearing rate,Evolution of minimum age/height children are allowed as passengers on motorcycles nationally,Evolution of legislation on the use of seat belts for all motor vehicle occupants,Evolution of national seat-belt law,Evolution of legislation applies to front and rear seat occupants,Evolution of seat-belt wearing rate,Evolution of legislation requiring the use of child safety restraint systems that meet appropriate standards,Evolution of national child restraints use law,Evolution of children seated in front seat,Evolution of age or height specified for children requiring child restraint,Evolution of child restraint standard referred to and/or specified,Evolution in Civil Registration and Vital Statistics qualification,Evolution in adhesion UN conventions,Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2010 WHO-estimated road traffic fatalities (update),2010 Lower bound WHO-estimated road traffic fatalities (update),2010 Upper bound WHO-estimated road traffic fatalities (update),2010 WHO-estimated rate per 100 000 population (update),Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2016 WHO-estimated road traffic fatalities (update),2016 Lower bound WHO-estimated road traffic fatalities (update),2016 Upper bound WHO-estimated road traffic fatalities (update),2016 WHO-estimated rate per 100 000 population (update)
Egypt,109262178,Lower middle income,Eastern Mediterranean Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,7101.0,2021,82.6,17.4,37.7,4.7,25.0,2.2,30.4,10263.0,9121.0,11405.0,2021,9.4,Yes,,No,,,77,No,,"National, single number",8 mn,2030,125312.0,2021.0,Yes,,Yes,Yes,,Yes,2030,Yes,10909456.0,9984.65910134063,5383886.0,3559632.0,1353685.0,180008.0,318161,Yes,,,2021.0,Yes,No,55,,,Yes,55,,No,55,,No,55,,No,55,,No,No,Yes,50.0,2030.0,,,"Yes, partially funded",Yes,,No,,,,True,2,Yes,"Yes, national",1,,Yes,60.0,90.0,100.0,Yes,National,2030,Manual,1,,,Yes,,,National,2030,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2030,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,55,,"Yes, national",2030,,,No,2,,Yes,Not all,"Yes, national",2030,,,,1,,No,Yes,,No,55,,"Yes, subnational",2030,1.0,No,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,ADVANCEMENT,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,12617.0,11351.0,13883.0,14.5,2010,2016,11870.0,10617.0,13122.0,11.9
El Salvador,6314167,Lower middle income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,1358.0,2021,85.0,15.0,13.8,32.5,34.6,2.9,16.200000000000003,1358.0,1264.0,1452.0,2021,21.5,Yes,,Yes,,No,,No,,"National, multiple numbers",,2030,3838.0,2021.0,Yes,,No,No,,Yes,2030,,1477912.0,23406.28621320912,903674.0,432218.0,97117.0,30037.0,14866,Yes,,,2021.0,Yes,No,,,,Yes,,,No,,,No,,,No,,,Yes,No,Yes,50.0,2030.0,50,2030,Not funded,Yes,,No,,,,False,0,Yes,"Yes, national",2,,Yes,50.0,90.0,,No,National,2030,Manual,2,,,Yes,0.05,0.05,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,Hand free,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2030,,,No,2,,Yes,Not all,"Yes, national",2030,,,,1,,Yes,No,2 y,No,,,No,,1.0,,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,1159.0,1081.0,1236.0,19.0,2010,2016,1215.0,1136.0,1294.0,19.4
Eritrea,3620312,Low income,African Region,2009.0,,2023,2015.0,2018.0,,2023,100.0,2021,86.0,14.0,51.0,2.0,25.0,21.0,1.0,640.0,542.0,738.0,2021,17.7,,77,No,,No,,,77,"National, single number",,,,,Yes,,Yes,Yes,,No,,Yes,73583.0,2032.504380837894,38850.0,985.0,11561.0,4838.0,,Yes,,,2021.0,Yes,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,"Yes, partially funded",No,,No,,,,False,0,Yes,"Yes, national",1,,Yes,60.0,100.0,,No,National,,Manual,2,,,Yes,0.05,0.05,,,Yes,"Yes, all drivers are tested",Yes,,Yes,,,,,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,,,,,No,3,,Yes,Yes,,,,,,1,,No,Yes,,No,,,,,4.0,No,Yes,No,No,Yes,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,,,,,,NO CHANGE,NO CHANGE,NO CHANGE,,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,2010,2016,709.0,596.0,821.0,22.5,2010,2016,645.0,544.0,746.0,19.2
Estonia,1328701,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,55.0,2021,71.0,25.5,45.0,5.0,24.0,13.0,13.0,59.0,55.0,64.0,2021,4.4,,77,,77,,77,,77,,,,,,,,,No,,,,,,,,,,,,Yes,55,66,,,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,,Yes,,2025.0,,2025,,,77,Yes,55,66.0,,True,6,Yes,,3,,Yes,50.0,90.0,,Yes,,,,3,,,Yes,0.02,0.02,,,,,Yes,,Yes,,Hand held,,,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,66,,,,,Yes (12 y),3,,Yes,Yes,,,,,,1,,Yes,No,,No,55,66,,,1.0,,,,,,,NO CHANGE,NO CHANGE,DECREASE,DOWN,DOWN,,,,,,,,,,,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,87.0,82.0,92.0,6.5,2010,2016,73.0,69.0,78.0,5.5
Eswatini,1192271,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,229.0,2021,85.0,15.0,53.7,0.5,43.8,2.0,0.0,295.0,248.0,342.0,2021,24.7,No,,Yes,,No,,No,,"National, single number",,,3696.0,2021.0,Yes,,Yes,No,,No,,No,16230.0,1361.267698367234,12542.0,,755.0,171.0,2258,Yes,,,2021.0,Yes,No,,,,Yes,,,No,,,No,,,No,,,No,No,No,,,,,"Yes, partially funded",No,,No,,,,False,0,Yes,"Yes, national",1,,Yes,100.0,100.0,100.0,Yes,No,,Automatic,2,,,Yes,0.05,0.05,No,,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",,99,99,No,2,,Yes,Not all,"Yes, national",,50,70,5,1,,Yes,No,,Yes,,,"Yes, national",,4.0,No,Yes,Yes,No,No,No,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,CHANGE,DOWN,DECREASE,,DECREASE,DECREASE,DECREASE,ADVANCEMENT,ADVANCEMENT,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,NO CHANGE,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,2010,2016,224.0,187.0,261.0,20.4,2010,2016,230.0,193.0,267.0,20.1
Ethiopia,120283026,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,3971.0,2021,78.5,21.5,0.0,0.0,36.7,0.0,63.3,21258.0,18363.0,24153.0,2021,17.7,,77,No,,No,,,77,Partial coverage,<30 mn,2030,30375.0,2020.0,No,,No,No,,Yes,,No,,,,,,,,Yes,,,2021.0,Yes,,,,77,,,,,,,,,,,,,,"Yes, subnational",Yes,,2030.0,,2030,"Yes, partially funded",Yes,,No,,,,True,1,Yes,"Yes, national",1,,Yes,60.0,60.0,120.0,Yes,National,,Manual,2,,,Yes,0.08,0.08,National,2030,No,No,Yes,,Yes,,Hand held,Hand free,National,2030,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2030,,,No,3,,Yes,Yes,"Yes, national",2030,,,,1,,No,Yes,,No,,,"Yes, national",2030,4.0,Partially,Yes,No,No,No,,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,NO CHANGE,,,,,INCREASE,,CHANGE,CHANGE,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,18380.0,15106.0,21654.0,20.6,2010,2016,21115.0,17968.0,24262.0,20.1
Finland,5535992,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,225.0,2021,75.0,25.0,60.0,14.0,11.0,11.0,4.0,232.0,214.0,250.0,2021,4.2,Yes,,Yes,,Yes,,,77,"National, single number",,2026,50643.0,2021.0,Yes,55,Yes,Yes,,No,,No,4072570.0,73565.31584583214,3141997.0,254768.0,95786.0,10530.0,569489,Yes,55,66,2021.0,No,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,"Yes, national",Yes,50.0,2030.0,50,2030,Not funded,Yes,,Yes,55,66.0,,True,7,Yes,"Yes, national",3,,Yes,50.0,80.0,120.0,Yes,National,2026,Manual,2,,,Yes,0.05,0.05,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2030,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,55,66,No,,99,,No,3,,Yes,Yes,"Yes, national",2026,97,97,90,3,,Yes,Yes,135 cm,Yes,55,66,"Yes, national",2026,1.0,Yes,Yes,Yes,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,CHANGE,DOWN,DECREASE,DECREASE,DECREASE,DECREASE,DECREASE,NO CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,DECREASE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,280.0,265.0,296.0,5.2,2010,2016,266.0,248.0,284.0,4.8
France,64531444,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,2944.0,2021,75.8,24.2,52.0,22.7,14.1,7.7,3.5,3035.0,2743.0,3328.0,2021,4.7,Yes,,Yes,,Yes,,Yes,,,<30 mn,,1098498.0,2021.0,Yes,55,Yes,Yes,,Yes,,Yes,47555750.0,73693.91889014601,37879580.0,3010000.0,596000.0,93000.0,,Yes,,66,2021.0,Yes,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,Yes,"Yes, national",Yes,50.0,2030.0,50,2030,"Yes, partially funded",Yes,,Yes,55,66.0,,True,7,Yes,"Yes, national",3,,Yes,50.0,80.0,130.0,Yes,National,,Manual,3,,,Yes,0.05,0.02,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,66,"Yes, national",,98,98,No,3,,Yes,Yes,"Yes, national",,98,98,90,3,,Yes,Yes,10 y,Yes,55,66,"Yes, national",,1.0,Yes,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,,,,CHANGE,CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,DOWN,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,4116.0,3921.0,4310.0,6.6,2010,2016,3585.0,3272.0,3897.0,5.6
Gabon,2341179,Upper middle income,African Region,,2013,2023,2015.0,2018.0,2013,2023,89.0,2021,77.53,22.47,,,,,,293.0,253.0,333.0,2021,12.5,No,,No,,No,,No,,Partial coverage,,,2078.0,2021.0,Yes,,Yes,No,,No,,Yes,7451.0,318.25845012278,5821.0,917.0,542.0,171.0,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,Yes,No,Yes,15.0,2023.0,,,"Yes, partially funded",Yes,,Yes,,,,False,0,Yes,"Yes, national",1,,Yes,60.0,110.0,,Yes,No,,Speed limiters,2,,,Yes,0.08,0.08,National,,Yes,No,No,,Yes,,Hand held,Hand free,,,1,,Yes,No,Drivers and Passengers,Yes,No,No,,,"Yes, national",,,,Yes (5 y),2,,Yes,Not all,,,,,,1,,No,No,,No,,,No,,4.0,No,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,DOWN,,,,,,CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,326.0,281.0,370.0,19.1,2010,2016,353.0,302.0,404.0,16.9
Gambia,2639916,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,200.0,2021,78.0,22.0,,,,,,582.0,479.0,685.0,2021,22.0,No,,No,,No,,No,,Partial coverage,,,,,No,,Yes,No,,Yes,2030,No,94962.0,3597.159909633488,,,2899.0,11079.0,,No,,,2021.0,No,No,,,,Yes,,,No,,,No,,,No,,,Yes,"Yes, national",Yes,100.0,2030.0,<330,2030,"Yes, partially funded",Yes,,No,,,,False,0,Yes,"Yes, national",1,,Yes,,,,Yes,National,2030,Manual,1,,,Yes,,,National,2030,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2030,,,No,2,,Yes,Not all,"Yes, national",2030,,,,2,,Yes,Yes,5 y,No,,,No,,4.0,No,Yes,No,No,No,Yes,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,NO CHANGE,UP,,,INCREASE,INCREASE,,CHANGE,ADVANCEMENT,,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,307.0,249.0,364.0,15.8,2010,2016,418.0,342.0,493.0,18.0
Georgia,3757980,Upper middle income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,449.0,2021,77.0,23.0,44.9,0.5,26.5,0.7,27.4,476.0,444.0,507.0,2021,12.7,Yes,,No,,No,,No,,"National, single number",,,6970.0,2022.0,Yes,55,Yes,Yes,,Yes,,Yes,1.0,0.02661004050048164,1.0,17102.0,106.0,54.0,1,Yes,55,,2021.0,No,No,55,,77,No,55,,No,55,,No,55,,No,55,,Yes,"Yes, national",Yes,25.0,2025.0,25,2025,"Yes, partially funded",No,,Yes,55,,,True,6,Yes,"Yes, national",1,,Yes,60.0,90.0,110.0,No,National,,Manual,2,,,Yes,0.03,0.03,National,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,55,,"Yes, national",,,,Yes (12 y),3,,Yes,Yes,"Yes, national",,,,,1,,Yes,Yes,3 y,No,55,,"Yes, national",,1.0,No,Yes,Yes,No,No,Yes,DOWN,UP,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,DOWN,DECREASE,INCREASE,DECREASE,DECREASE,INCREASE,NO CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,706.0,649.0,763.0,18.4,2010,2016,621.0,581.0,661.0,16.5
